Bat2006,Bat25,Bloom,Eid,GCC,Sorex,Swine,Zhe ,FOV
0.03058676654,0.001885606537,0.01546491006,0.05503796508,0.03363412633,0.002165111395,0,0.007502679528,1
0.008739076155,0.003142677561,0.01417616755,0.05503796508,0.03937653815,0.007217037983,0.001912836531,0.01286173633,2
0.01186017478,0.002514142049,0.0270635926,0.0695216401,0.04019688269,0.005051926588,0,0.009646302251,3
0.004369538077,0.00565681961,0.003866227515,0.09269552013,0.03773584906,0.007217037983,0,0.008038585209,4
0.008114856429,0.005028284098,0.01030994004,0.05503796508,0.0623461854,0.003608518992,0.003825673061,0.005359056806,5
